Instrument,Date,Operating Profit before Non-Recurring Income/Expense
SE0001279142,2003-12-31T00:00:00Z,-18509.03132
SE0001279142,2004-12-31T00:00:00Z,-93734.98444
SE0001279142,2005-12-31T00:00:00Z,-224372.2929
SE0001279142,2006-12-31T00:00:00Z,-223102.7465
SE0001279142,2007-12-31T00:00:00Z,-569087.3731
SE0001279142,2008-12-31T00:00:00Z,-3435692.39
SE0001279142,2009-12-31T00:00:00Z,-1070952.925
SE0001279142,2010-12-31T00:00:00Z,-4548666.77
SE0001279142,2011-12-31T00:00:00Z,-4323382.009
SE0001279142,2012-12-31T00:00:00Z,-3639627.316
SE0001279142,2013-12-31T00:00:00Z,-3580608.335
SE0001279142,2014-12-31T00:00:00Z,-3035627.113
SE0001279142,2015-12-31T00:00:00Z,-1428428.252
SE0001279142,2016-12-31T00:00:00Z,-808641.2154
SE0001279142,2017-12-31T00:00:00Z,-3531890.602
SE0001279142,2018-12-31T00:00:00Z,-4327351.925
SE0001279142,2019-12-31T00:00:00Z,-2808206.03
SE0001279142,2020-12-31T00:00:00Z,-2376604.165
SE0001279142,2021-12-31T00:00:00Z,-3826209.466
SE0001279142,2022-12-31T00:00:00Z,-4989706.143
SE0015962097,2003-12-31T00:00:00Z,5383519.459
SE0015962097,2004-12-31T00:00:00Z,8637262.671
SE0015962097,2005-12-31T00:00:00Z,10454325.54
SE0015962097,2006-12-31T00:00:00Z,15743630.74
SE0015962097,2007-12-31T00:00:00Z,23217489.31
SE0015962097,2008-12-31T00:00:00Z,29898274.63
SE0015962097,2009-12-31T00:00:00Z,15048937.23
SE0015962097,2010-12-31T00:00:00Z,52430102.41
SE0015962097,2011-12-31T00:00:00Z,29409028.71
SE0015962097,2012-12-31T00:00:00Z,33122205.69
SE0015962097,2013-12-31T00:00:00Z,39383466.19
SE0015962097,2014-12-31T00:00:00Z,44528961.16
SE0015962097,2015-12-31T00:00:00Z,57782586.49
SE0015962097,2016-12-31T00:00:00Z,44573539.22
SE0015962097,2017-12-31T00:00:00Z,59117029.1
SE0015962097,2018-12-31T00:00:00Z,27529735.68
SE0015962097,2019-12-31T00:00:00Z,25609958.52
SE0015962097,2020-12-31T00:00:00Z,29777086.47
SE0015962097,2021-12-31T00:00:00Z,47019650.39
SE0015962097,2022-12-31T00:00:00Z,40699071.32
SE0017766520,,
SE0005034550,2002-04-30T00:00:00Z,-741306.6531
SE0005034550,2003-04-30T00:00:00Z,-1309538.164
SE0005034550,2004-04-30T00:00:00Z,-1228743.162
SE0005034550,2005-04-30T00:00:00Z,-2225694.699
SE0005034550,2006-04-30T00:00:00Z,-3197319.674
SE0005034550,2007-04-30T00:00:00Z,-9554194.967
SE0005034550,2008-12-31T00:00:00Z,
SE0005034550,2008-12-31T00:00:00Z,
SE0005034550,2009-12-31T00:00:00Z,-88266203.7
SE0005034550,2010-12-31T00:00:00Z,-14520786.76
SE0005034550,2011-12-31T00:00:00Z,-14399184.66
SE0005034550,2012-12-31T00:00:00Z,0
SE0005034550,2013-12-31T00:00:00Z,786867.5576
SE0005034550,2014-12-31T00:00:00Z,3274858.847
SE0005034550,2015-12-31T00:00:00Z,5770190.444
SE0005034550,2016-12-31T00:00:00Z,9692112.484
SE0005034550,2017-12-31T00:00:00Z,10091769.51
SE0005034550,2018-12-31T00:00:00Z,11835367.41
SE0005034550,2019-12-31T00:00:00Z,16345820.59
SE0005034550,2020-12-31T00:00:00Z,21622418.64
SE0005034550,2021-12-31T00:00:00Z,31501999.02
SE0005034550,2022-12-31T00:00:00Z,34147513.5
SE0017859259,,
SE0000308298,2003-12-31T00:00:00Z,-755019.4118
SE0000308298,2004-12-31T00:00:00Z,-803501.1985
SE0000308298,2005-12-31T00:00:00Z,-483790.1683
SE0000308298,2006-12-31T00:00:00Z,-499364.0389
SE0000308298,2007-12-31T00:00:00Z,-289660.5785
SE0000308298,2008-12-31T00:00:00Z,-948978.6038
SE0000308298,2009-12-31T00:00:00Z,-136487.5422
SE0000308298,2010-12-31T00:00:00Z,523228.9477
SE0000308298,2011-12-31T00:00:00Z,495996.7794
SE0000308298,2012-12-31T00:00:00Z,237347.7102
SE0000308298,2013-12-31T00:00:00Z,542190.6067
SE0000308298,2014-12-31T00:00:00Z,-492054.5199
SE0000308298,2015-12-31T00:00:00Z,-685085.5326
SE0000308298,2016-12-31T00:00:00Z,-1277891.782
SE0000308298,2017-12-31T00:00:00Z,-2180057.744
SE0000308298,2018-12-31T00:00:00Z,-1184469.757
SE0000308298,2019-12-31T00:00:00Z,-987253.3184
SE0000308298,2020-12-31T00:00:00Z,-814016.1037
SE0000308298,2021-12-31T00:00:00Z,-1108637.017
SE0000308298,2022-12-31T00:00:00Z,-1911168.829
SE0008374003,2001-12-31T00:00:00Z,-3429404.323
SE0008374003,2002-12-31T00:00:00Z,-3612665.798
SE0008374003,2003-12-31T00:00:00Z,-2414372.703
SE0008374003,2004-12-31T00:00:00Z,-781397.7524
SE0008374003,2005-12-31T00:00:00Z,-3800901.553
SE0008374003,2006-12-31T00:00:00Z,-1632687.923
SE0008374003,2007-12-31T00:00:00Z,365004.9584
SE0008374003,2008-12-31T00:00:00Z,-41133.1499
SE0008374003,2009-12-31T00:00:00Z,-1866427.616
SE0008374003,2010-12-31T00:00:00Z,-713696.537
SE0008374003,2011-12-31T00:00:00Z,-1344777.827
SE0008374003,2012-12-31T00:00:00Z,-1211730.304
SE0008374003,2013-12-31T00:00:00Z,-1042910.544
SE0008374003,2014-12-31T00:00:00Z,911185.0109
SE0008374003,2015-12-31T00:00:00Z,1116734.505
SE0008374003,2016-12-31T00:00:00Z,-2865575.511
SE0008374003,2017-12-31T00:00:00Z,270249.2759
SE0008374003,2018-12-31T00:00:00Z,914010.262
SE0008374003,2019-12-31T00:00:00Z,6789707.97
SE0008374003,2020-12-31T00:00:00Z,2974436.439
SE0001822495,,
SE0001515552,2002-12-31T00:00:00Z,20878876.49
SE0001515552,2003-12-31T00:00:00Z,24223228.91
SE0001515552,2004-12-31T00:00:00Z,34928902.5
SE0001515552,2005-12-31T00:00:00Z,43504861.1
SE0001515552,2006-12-31T00:00:00Z,59276537.15
SE0001515552,2007-12-31T00:00:00Z,90324266.42
SE0001515552,2008-12-31T00:00:00Z,116646246
SE0001515552,2009-12-31T00:00:00Z,69165984.22
SE0001515552,2010-12-31T00:00:00Z,85487646.06
SE0001515552,2011-12-31T00:00:00Z,127625804.8
SE0001515552,2012-12-31T00:00:00Z,114755030
SE0001515552,2013-12-31T00:00:00Z,129019861.1
SE0001515552,2014-12-31T00:00:00Z,136641216.6
SE0001515552,2015-12-31T00:00:00Z,144990391.6
SE0001515552,2016-12-31T00:00:00Z,144717763.8
SE0001515552,2017-12-31T00:00:00Z,168436614.7
SE0001515552,2018-12-31T00:00:00Z,211253285.5
SE0001515552,2019-12-31T00:00:00Z,212075854.9
SE0001515552,2020-12-31T00:00:00Z,238543912.5
SE0001515552,2021-12-31T00:00:00Z,330537641.6
SE0001515552,2022-12-31T00:00:00Z,348523022.9
SE0001552357,2002-12-31T00:00:00Z,-928386.4785
SE0001552357,2003-12-31T00:00:00Z,1327929.831
SE0001552357,2004-12-31T00:00:00Z,7572613.35
SE0001552357,2005-12-31T00:00:00Z,5901488.118
SE0001552357,2006-12-31T00:00:00Z,25840491.54
SE0001552357,2007-12-31T00:00:00Z,28896794.42
SE0001552357,2008-12-31T00:00:00Z,23013229.96
SE0001552357,2009-12-31T00:00:00Z,5962898.309
SE0001552357,2010-12-31T00:00:00Z,12925899.16
SE0001552357,2011-12-31T00:00:00Z,19608231.11
SE0001552357,2012-12-31T00:00:00Z,147.8801933
SE0001552357,2013-12-31T00:00:00Z,3610712.97
SE0001552357,2014-12-31T00:00:00Z,-490300.8359
SE0001552357,2015-12-31T00:00:00Z,-8740001.819
SE0001552357,2016-12-31T00:00:00Z,-5998241.284
SE0001552357,2017-12-31T00:00:00Z,-520089.1013
SE0001552357,2018-12-31T00:00:00Z,1993544.5
SE0001552357,2019-12-31T00:00:00Z,866293.8862
SE0001552357,2020-12-31T00:00:00Z,2939532.895
SE0001552357,2021-12-31T00:00:00Z,3693667.722
SE0001552357,2022-12-31T00:00:00Z,4352318.98
SE0000698268,2003-04-30T00:00:00Z,2645558.395
SE0000698268,2004-04-30T00:00:00Z,7026866.833
SE0000698268,2005-04-30T00:00:00Z,12957807.79
SE0000698268,2006-04-30T00:00:00Z,23449775.71
SE0000698268,2007-04-30T00:00:00Z,31137536.19
SE0000698268,2008-04-30T00:00:00Z,21863555.04
SE0000698268,2009-12-31T00:00:00Z,
SE0000698268,2009-12-31T00:00:00Z,
SE0000698268,2010-12-31T00:00:00Z,-30752997.21
SE0000698268,2011-12-31T00:00:00Z,-17975639.35
SE0000698268,2012-12-31T00:00:00Z,-6984233.647
SE0000698268,2013-12-31T00:00:00Z,-1230142.937
SE0000698268,2014-12-31T00:00:00Z,3491877.25
SE0000698268,2015-12-01T00:00:00Z,-3922964.291
SE0000698268,2018-12-31T00:00:00Z,-48148.24064
SE0000698268,2019-12-31T00:00:00Z,2503638.011
SE0000698268,2020-12-31T00:00:00Z,7337270.438
SE0000736415,2002-12-31T00:00:00Z,
SE0000736415,2003-12-31T00:00:00Z,-3281688.52
SE0000736415,2004-12-31T00:00:00Z,-789447.7729
SE0000736415,2005-12-31T00:00:00Z,-7173602.482
SE0000736415,2006-12-31T00:00:00Z,-5518428.08
SE0000736415,2007-12-31T00:00:00Z,-26781219.15
SE0000736415,2008-12-31T00:00:00Z,-17266253.6
SE0000736415,2009-12-31T00:00:00Z,-13053663.27
SE0000736415,2010-12-31T00:00:00Z,-11385311.53
SE0000736415,2011-12-31T00:00:00Z,-18559755.03
SE0000736415,2012-12-31T00:00:00Z,-11743166.15
SE0000736415,2013-12-31T00:00:00Z,-14709185.73
SE0000736415,2014-12-31T00:00:00Z,-2967671.855
SE0000736415,2015-12-31T00:00:00Z,-14036303.86
SE0000736415,2016-12-31T00:00:00Z,6048430.387
SE0000736415,2017-12-31T00:00:00Z,6732772.759
SE0000736415,2018-12-31T00:00:00Z,11034931.71
SE0000736415,2019-12-31T00:00:00Z,24234216.95
SE0000736415,2020-12-31T00:00:00Z,17222717.78
SE0000736415,2021-12-31T00:00:00Z,10652342.63
SE0000736415,2022-12-31T00:00:00Z,-1776861.894
SE0000652216,2002-12-31T00:00:00Z,15046951.5
SE0000652216,2003-12-31T00:00:00Z,15596405.43
SE0000652216,2004-12-31T00:00:00Z,18173535.26
SE0000652216,2005-12-31T00:00:00Z,-2954033.778
SE0000652216,2006-12-31T00:00:00Z,-3534839.371
SE0000652216,2007-12-31T00:00:00Z,-13348413.76
SE0000652216,2008-12-31T00:00:00Z,-16269081.68
SE0000652216,2009-12-31T00:00:00Z,-31618735.65
SE0000652216,2010-12-31T00:00:00Z,-53882278.54
SE0000652216,2011-12-31T00:00:00Z,-50000919.89
SE0000652216,2012-12-31T00:00:00Z,-42441615.46
SE0000652216,2013-12-31T00:00:00Z,415167481.6
SE0000652216,2014-12-31T00:00:00Z,524497675.1
SE0000652216,2015-12-31T00:00:00Z,467718595.4
SE0000652216,2016-12-31T00:00:00Z,470420475.5
SE0000652216,2017-12-31T00:00:00Z,509767080.3
SE0000652216,2018-12-31T00:00:00Z,506132462.6
SE0000652216,2019-12-31T00:00:00Z,522993450.5
SE0000652216,2020-12-31T00:00:00Z,569909438.8
SE0000652216,2021-12-31T00:00:00Z,602388225.7
SE0000652216,2022-12-31T00:00:00Z,524223891.8
SE0002692871,2002-12-31T00:00:00Z,-2439314.283
SE0002692871,2003-12-31T00:00:00Z,-1180106.024
SE0002692871,2004-12-31T00:00:00Z,-2988058.456
SE0002692871,2005-12-31T00:00:00Z,
SE0002692871,2006-12-31T00:00:00Z,-4540909.039
SE0002692871,2007-12-31T00:00:00Z,611802.2972
SE0002692871,2008-12-31T00:00:00Z,303126.7576
SE0002692871,2009-12-31T00:00:00Z,-77465.90233
SE0002692871,2010-12-31T00:00:00Z,1409432.314
SE0002692871,2011-12-31T00:00:00Z,3270276.214
SE0002692871,2012-12-31T00:00:00Z,2951984.418
SE0002692871,2013-12-31T00:00:00Z,-4374387.671
SE0002692871,2014-12-31T00:00:00Z,1206096.214
SE0002692871,2015-12-31T00:00:00Z,-305642.593
SE0002692871,2016-12-31T00:00:00Z,2888037.767
SE0000963100,,-5011757.244
SE0000963100,,-6557165.955
SE0000963100,,-7316786.427
SE0000963100,,-6816432.943
SE0000963100,,-9797215.184
SE0000963100,,-15141105.72
SE0000963100,,-18369788.48
SE0000963100,,-7270464.772
SE0000963100,,-3766468.732
SE0000963100,,-3304999.075
SE0000963100,,-1059265.824
SE0000963100,,-177709.4991
SE0000963100,,-2053271.757
SE0000963100,,1015881.942
SE0000963100,,1889988.257
SE0000963100,,2625898.672
SE0000963100,,2625898.672
SE0000963100,,4655980.945
SE0000963100,,
SE0000963100,,-3500009.208
SE0001234626,,
SE0005932605,2001-12-31T00:00:00Z,2369972.697
SE0005932605,2002-12-31T00:00:00Z,2971828.995
SE0005932605,2003-12-31T00:00:00Z,3309017.291
SE0005932605,2004-12-31T00:00:00Z,3875880.208
SE0005932605,2005-12-31T00:00:00Z,6971922.54
SE0005932605,2006-12-31T00:00:00Z,10274826.36
SE0005932605,2007-12-31T00:00:00Z,7196723.119
SE0005932605,2008-12-31T00:00:00Z,-1954285.066
SE0005932605,2009-12-31T00:00:00Z,-4216621.888
SE0005932605,2010-12-31T00:00:00Z,-4787447.41
SE0005932605,2011-12-31T00:00:00Z,5082037.941
SE0005932605,2012-12-31T00:00:00Z,6231079.823
SE0005932605,2013-12-31T00:00:00Z,8980243.117
SE0005932605,2018-12-31T00:00:00Z,7377162.852
SE0005932605,2018-12-31T00:00:00Z,7377162.852
SE0005932605,2019-12-31T00:00:00Z,6496040.057
SE0005932605,2020-12-31T00:00:00Z,6518782.318
SE0001664210,2004-12-31T00:00:00Z,23331415.34
SE0001664210,2005-12-31T00:00:00Z,26854852.53
SE0001664210,2006-12-31T00:00:00Z,32941983.83
SE0001664210,2007-12-31T00:00:00Z,42106829.62
SE0001664210,2008-12-01T00:00:00Z,
SE0001664210,2009-12-01T00:00:00Z,
SE0001664210,2010-12-01T00:00:00Z,
SE0001664210,2011-12-01T00:00:00Z,
SE0001664210,2012-12-01T00:00:00Z,
SE0001664210,2013-12-01T00:00:00Z,
SE0001664210,2014-12-01T00:00:00Z,-922329.2393
SE0001664210,2015-12-01T00:00:00Z,-291277.2254
SE0001664210,2018-12-31T00:00:00Z,-60703.64311
SE0001664210,2019-12-31T00:00:00Z,-20001.16595
SE0001664210,2020-12-31T00:00:00Z,-23887.11332
SE0010520981,2002-12-31T00:00:00Z,-8134492.97
SE0010520981,2003-12-31T00:00:00Z,14943868.91
SE0010520981,2004-12-31T00:00:00Z,30371772.25
SE0010520981,2005-08-31T00:00:00Z,
SE0010520981,2006-08-31T00:00:00Z,69813824.91
SE0010520981,2007-08-31T00:00:00Z,88731086.13
SE0010520981,2008-08-31T00:00:00Z,104421152.7
SE0010520981,2009-08-31T00:00:00Z,67713851.17
SE0010520981,2010-08-31T00:00:00Z,105259094.7
SE0010520981,2011-08-31T00:00:00Z,34032408
SE0010520981,2012-08-31T00:00:00Z,-9529391.498
SE0010520981,2013-08-31T00:00:00Z,38504216.76
SE0010520981,2014-08-31T00:00:00Z,40759683.77
SE0010520981,2015-08-31T00:00:00Z,27310018.81
SE0010520981,2016-08-31T00:00:00Z,41348423.92
SE0010520981,2016-08-31T00:00:00Z,41348423.92
SE0010520981,2017-08-31T00:00:00Z,51224409.63
SE0010520981,2017-08-31T00:00:00Z,51224409.63
SE0010520981,2018-08-31T00:00:00Z,33500660.67
SE0010520981,2018-08-31T00:00:00Z,33500660.67
SE0010520981,2019-08-31T00:00:00Z,18148189.14
SE0010520981,2020-12-31T00:00:00Z,
SE0000442907,,
SE0001234923,,285709.8794
SE0001234923,,-204661.5381
SE0001234923,,1906694.53
SE0001234923,,-489439.2976
SE0001234923,,-2298893.48
SE0001234923,,-1504122.646
SE0001234923,,-1804902.826
SE0001234923,,-1531537.633
SE0001234923,,-293215.271
SE0001234923,,-1701213.743
SE0001234923,,-3781817.881
SE0001234923,,-3788395.997
SE0001234923,,-3539687.685
SE0001234923,,-3681587.154
SE0001234923,,-9464354.849
SE0001234923,,-2948331.023
SE0001234923,,-973390.0764
SE0001234923,,1616034.114
SE0001253683,2004-12-31T00:00:00Z,
SE0001253683,2005-12-31T00:00:00Z,171736.7819
SE0001253683,2006-12-31T00:00:00Z,819674.8681
SE0001253683,2007-12-31T00:00:00Z,-22840.61909
SE0001253683,2008-12-31T00:00:00Z,-975837.9367
SE0001253683,2009-12-31T00:00:00Z,-770443.1919
SE0001253683,2010-12-31T00:00:00Z,-2729756.985
SE0001253683,2011-12-31T00:00:00Z,-637357.4048
SE0001253683,2012-12-31T00:00:00Z,1646202.311
SE0001253683,2013-12-31T00:00:00Z,-127023.1251
SE0001253683,2014-12-31T00:00:00Z,-267290.6792
SE0001253683,2015-12-31T00:00:00Z,-42002.12653
SE0001253683,2016-12-31T00:00:00Z,
SE0001253683,2017-12-31T00:00:00Z,-423789.3376
SE0001253683,2018-12-31T00:00:00Z,-724872.9148
SE0001253683,2019-12-31T00:00:00Z,953600.563
SE0001253683,2020-12-31T00:00:00Z,1594982.914
SE0001253683,2021-12-31T00:00:00Z,1956274.139
SE0001253683,2022-12-31T00:00:00Z,7335759.44
SE0001631367,,
SE0001664707,2005-12-31T00:00:00Z,178181.9465
SE0001664707,2006-12-31T00:00:00Z,17618047.29
SE0001664707,2007-12-31T00:00:00Z,20745066.45
SE0001664707,2008-12-31T00:00:00Z,22188878.66
SE0001664707,2009-12-31T00:00:00Z,1185966.076
SE0001664707,2010-12-31T00:00:00Z,1066089.423
SE0001664707,2011-12-31T00:00:00Z,1206349.354
SE0001664707,2012-12-31T00:00:00Z,27343047.73
SE0001664707,2013-12-31T00:00:00Z,32669671.97
SE0001664707,2014-12-31T00:00:00Z,43593662.99
SE0001664707,2015-12-31T00:00:00Z,39629125.03
SE0001664707,2016-12-31T00:00:00Z,64192915.92
SE0001664707,2017-12-31T00:00:00Z,75174809.43
SE0001664707,2018-12-31T00:00:00Z,91965443.37
SE0001664707,2019-12-31T00:00:00Z,92365172.72
SE0001664707,2020-12-31T00:00:00Z,105834091.6
SE0001664707,2021-12-31T00:00:00Z,124234550.2
SE0001664707,2022-12-31T00:00:00Z,116935380.5
SE0000680902,2004-12-31T00:00:00Z,670880.5218
SE0000680902,2005-12-31T00:00:00Z,2439629.078
SE0000680902,2006-12-31T00:00:00Z,4117000.225
SE0000680902,2007-12-31T00:00:00Z,5283302.165
SE0000680902,2008-12-31T00:00:00Z,4156750.368
SE0000680902,2009-12-31T00:00:00Z,4119789.51
SE0000680902,2010-12-31T00:00:00Z,3553609.923
SE0000680902,2011-12-31T00:00:00Z,1535367.753
SE0000680902,2012-12-31T00:00:00Z,3035832.487
SE0000680902,2013-12-31T00:00:00Z,2508975.513
SE0000680902,2014-12-31T00:00:00Z,7816900.569
SE0000680902,2015-12-31T00:00:00Z,4418884.741
SE0000680902,2016-12-31T00:00:00Z,-727543.112
SE0000680902,2017-12-31T00:00:00Z,3452012.235
SE0000680902,2018-12-31T00:00:00Z,-3958522.579
SE0000680902,2019-12-31T00:00:00Z,-4685352.494
SE0000680902,2020-12-31T00:00:00Z,-28650683.64
SE0000680902,2021-12-31T00:00:00Z,-12160004.97
SE0000680902,2022-12-31T00:00:00Z,2529496.915
SE0001580846,,
SE0015950399,,
SE0001209719,,
SE0000458390,,
SE0001572520,2002-12-31T00:00:00Z,2868778.302
SE0001572520,2003-12-31T00:00:00Z,1340600.443
SE0001572520,2004-12-31T00:00:00Z,3630832.126
SE0001572520,2005-12-31T00:00:00Z,5301416.438
SE0001572520,2006-12-31T00:00:00Z,6060074.236
SE0001572520,2007-12-31T00:00:00Z,6503643.814
SE0001572520,2008-12-31T00:00:00Z,3929136.707
SE0001572520,2009-12-31T00:00:00Z,4031388.795
SE0001572520,2010-12-31T00:00:00Z,4387437.627
SE0001572520,2011-12-31T00:00:00Z,3272745.396
SE0001572520,2012-12-31T00:00:00Z,2593966.47
SE0001572520,2013-12-31T00:00:00Z,6216760.569
SE0001572520,2014-12-31T00:00:00Z,6600136.111
SE0001572520,2015-12-31T00:00:00Z,4438224.703
SE0001572520,2016-12-31T00:00:00Z,3735987.93
SE0001572520,2017-12-31T00:00:00Z,3569190.632
SE0001572520,2018-12-31T00:00:00Z,2680636.02
SE0001572520,2019-12-31T00:00:00Z,2792755.394
SE0001572520,2020-12-31T00:00:00Z,3248429.264
SE0001572520,2021-12-31T00:00:00Z,7651485.54
SE0001572520,2022-12-31T00:00:00Z,4863836.82
SE0001634262,2005-12-31T00:00:00Z,7692975.33
SE0001634262,2006-12-31T00:00:00Z,15265883.6
SE0001634262,2007-12-31T00:00:00Z,25558356.13
SE0001634262,2008-12-31T00:00:00Z,770172.1873
SE0001634262,2009-12-31T00:00:00Z,31172252.75
SE0001634262,2010-12-31T00:00:00Z,34897059.58
SE0001634262,2011-12-31T00:00:00Z,42689828.6
SE0001634262,2012-12-31T00:00:00Z,104403416.4
SE0001634262,2013-12-31T00:00:00Z,104444649.5
SE0001634262,2014-12-31T00:00:00Z,102882798.3
SE0001634262,2015-12-31T00:00:00Z,85190753.8
SE0001634262,2016-12-31T00:00:00Z,86924251.02
SE0001634262,2017-12-31T00:00:00Z,118116762.5
SE0001634262,2018-12-31T00:00:00Z,123135093.9
SE0001634262,2019-12-31T00:00:00Z,117890470.2
SE0001634262,2020-12-31T00:00:00Z,124671098.3
SE0001634262,2021-12-31T00:00:00Z,141642321.5
SE0001634262,2022-12-31T00:00:00Z,136887852.1
SE0001199233,2004-12-31T00:00:00Z,-466355.4248
SE0001199233,2005-12-31T00:00:00Z,-1406120.078
SE0001199233,2006-12-31T00:00:00Z,-4690459.935
SE0001199233,2007-12-31T00:00:00Z,-1231020.38
SE0001199233,2008-12-31T00:00:00Z,-1273899.792
SE0001199233,2009-12-31T00:00:00Z,-1910298.612
SE0001199233,2010-12-31T00:00:00Z,-863230.3023
SE0001199233,2011-12-31T00:00:00Z,-1172861.084
SE0001199233,2012-12-31T00:00:00Z,-1183041.546
SE0001199233,2013-12-31T00:00:00Z,-522223.2473
SE0001199233,2018-12-31T00:00:00Z,1442028.289
SE0001199233,2018-12-31T00:00:00Z,1442028.289
SE0001199233,2019-12-31T00:00:00Z,2073771.683
SE0001199233,2020-12-31T00:00:00Z,9242676.751
SE0000998650,2001-12-31T00:00:00Z,-642273.755
SE0000998650,2002-12-31T00:00:00Z,-1198881.626
SE0000998650,2003-12-31T00:00:00Z,-2767907.623
SE0000998650,2004-12-31T00:00:00Z,-384081.4864
SE0000998650,2005-12-31T00:00:00Z,724141.0985
SE0000998650,2006-12-31T00:00:00Z,-3309561.339
SE0000998650,2007-12-31T00:00:00Z,-688481.5184
SE0000998650,2008-12-31T00:00:00Z,-200907.8105
SE0000998650,2009-12-31T00:00:00Z,717086.5755
SE0000998650,2010-12-31T00:00:00Z,-356848.2685
SE0000998650,2011-12-31T00:00:00Z,-156330.0366
SE0000998650,2012-12-31T00:00:00Z,-112832.5875
SE0000998650,2013-12-31T00:00:00Z,456945.3414
SE0000998650,2014-12-31T00:00:00Z,166453.8456
SE0000998650,2015-12-31T00:00:00Z,1209637.514
SE0000998650,2016-12-31T00:00:00Z,1903442.213
SE0000998650,2017-12-31T00:00:00Z,2214894.565
SE0000998650,2018-12-31T00:00:00Z,2912968.559
SE0000998650,2019-12-31T00:00:00Z,3019858.58
SE0000998650,2020-12-31T00:00:00Z,1191301.606
SE0000998650,2021-12-31T00:00:00Z,2343048.683
SE0000998650,2022-12-31T00:00:00Z,3216914.157
SE0001662230,2004-12-31T00:00:00Z,407140019.7
SE0001662230,2005-12-31T00:00:00Z,387112699.2
SE0001662230,2006-12-31T00:00:00Z,478834779.5
SE0001662230,2007-12-31T00:00:00Z,525779186.3
SE0001662230,2008-12-31T00:00:00Z,369430939.6
SE0001662230,2009-12-31T00:00:00Z,261776782.2
SE0001662230,2010-12-31T00:00:00Z,390681327.1
SE0001662230,2011-12-31T00:00:00Z,238738960.1
SE0001662230,2012-12-31T00:00:00Z,246516282.2
SE0001662230,2013-12-31T00:00:00Z,247441662.2
SE0001662230,2014-12-31T00:00:00Z,342699093.9
SE0001662230,2015-12-31T00:00:00Z,342424116.2
SE0001662230,2016-12-31T00:00:00Z,382209324.5
SE0001662230,2017-12-31T00:00:00Z,446661997.7
SE0001662230,2018-12-31T00:00:00Z,421700260.8
SE0001662230,2019-12-31T00:00:00Z,397589314.7
SE0001662230,2020-12-31T00:00:00Z,529988509.7
SE0001662230,2021-12-31T00:00:00Z,672159319.9
SE0001662230,2022-12-31T00:00:00Z,554400764.2
SE0001718032,,65340.60721
SE0001718032,,69312.04089
SE0001718032,,543005.1182
SE0001718032,,1871969.358
SE0001718032,,918370.8664
SE0001718032,,-4667845.104
SE0001718032,,-4827390.465
SE0001718032,,-6635874.103
SE0001718032,,3009005.976
SE0001718032,,1629343.969
SE0001718032,,737563.5392
SE0001718032,,1970994.746
SE0001718032,,1196941.956
SE0001718032,,843387.5176
SE0001718032,,-2979897.072
SE0001718032,,-428150.7428
SE0001718032,,-97360.17289
SE0001718032,,-39920.92911
SE0001200015,2004-12-31T00:00:00Z,-717406.9115
SE0001200015,2005-12-31T00:00:00Z,-1366374.897
SE0001200015,2006-12-31T00:00:00Z,-5945191.957
SE0001200015,2007-12-31T00:00:00Z,-9908230.9
SE0001200015,2008-12-31T00:00:00Z,-6632566.939
SE0001200015,2009-12-31T00:00:00Z,-1770385.707
SE0001200015,2010-12-31T00:00:00Z,-5272109.456
SE0001200015,2011-12-31T00:00:00Z,-3730624.19
SE0001200015,2012-12-31T00:00:00Z,-3817231.429
SE0001200015,2013-12-31T00:00:00Z,-1609676.362
SE0001200015,2014-12-31T00:00:00Z,5063908.872
SE0001200015,2015-12-31T00:00:00Z,5614877.496
SE0001200015,2016-12-31T00:00:00Z,10573288.07
SE0001200015,2017-12-31T00:00:00Z,9207711.874
SE0001200015,2018-12-31T00:00:00Z,7314385.839
SE0001200015,2019-12-31T00:00:00Z,14032564.05
SE0001200015,2020-12-31T00:00:00Z,10405619.23
SE0001200015,2021-12-31T00:00:00Z,2905184.354
SE0001200015,2022-12-31T00:00:00Z,6472145
SE0000476954,2005-12-31T00:00:00Z,300237.2513
SE0000476954,2006-12-31T00:00:00Z,1946200.985
SE0000476954,2007-12-31T00:00:00Z,1555535.15
SE0000476954,2008-12-31T00:00:00Z,-3397168.432
SE0000476954,2009-12-31T00:00:00Z,1262246.276
SE0000476954,2010-12-31T00:00:00Z,2094168.867
SE0000476954,2011-12-31T00:00:00Z,1672252.988
