Instrument,Total Assets,Date
FI0009012918,57010332.4052203,2006-12-31T00:00:00Z
FI0009012918,36899846.8159603,2007-12-31T00:00:00Z
FI0009012918,14866999.3430341,2008-12-31T00:00:00Z
FI0009012918,,2009-12-01T00:00:00Z
FI0009012918,,2010-12-01T00:00:00Z
FI0009012918,,2011-12-01T00:00:00Z
FI0009012918,11572619.3876756,2012-12-01T00:00:00Z
FI0009012918,15465626.6561579,2013-12-01T00:00:00Z
FI0009012918,17885509.7943865,2014-12-01T00:00:00Z
FI0009012918,15124093.9535737,2018-12-31T00:00:00Z
FI0009012918,15124093.9535737,2018-12-31T00:00:00Z
FI0009012918,30061879.2457906,2019-12-31T00:00:00Z
FI0009012918,32885930.6301905,2020-12-31T00:00:00Z
FI0009900468,49275805.9762001,2000-12-31T00:00:00Z
FI0009900468,,2001-12-31T00:00:00Z
FI0009900468,,2002-12-31T00:00:00Z
FI0009900468,57269077.3161492,2003-12-31T00:00:00Z
FI0009900468,63889529.1294386,2004-12-31T00:00:00Z
FI0009900468,53553795.3326466,2005-12-31T00:00:00Z
FI0009900468,66898035.1275386,2006-12-31T00:00:00Z
FI0009900468,101175869.866511,2007-12-31T00:00:00Z
FI0009900468,97291063.8654757,2008-12-31T00:00:00Z
FI0009900468,104002748.668614,2009-12-31T00:00:00Z
FI0009900468,117905156.845696,2010-12-31T00:00:00Z
FI0009900468,104298163.728155,2011-12-31T00:00:00Z
FI0009900468,97044755.1984378,2012-12-31T00:00:00Z
FI0009900468,110124928.155153,2013-12-31T00:00:00Z
FI0009900468,112299527.030787,2014-12-31T00:00:00Z
FI0009900468,96979135.5437061,2015-12-31T00:00:00Z
FI0009900468,83014371.7830109,2016-12-31T00:00:00Z
FI0009900468,92796391.5979895,2017-12-31T00:00:00Z
FI0009900468,110054821.543261,2018-12-31T00:00:00Z
FI0009900468,121864633.219739,2019-12-31T00:00:00Z
FI0009900468,126257473.461163,2020-12-31T00:00:00Z
FI0009900468,127084807.118659,2021-12-31T00:00:00Z
FI0009900468,126337897.506421,2022-12-31T00:00:00Z
FI0009900559,3357045.27253027,2000-12-31T00:00:00Z
FI0009900559,3127977.27697691,2001-12-31T00:00:00Z
FI0009900559,3868841.44677457,2002-12-31T00:00:00Z
FI0009900559,4816684.07737908,2003-12-31T00:00:00Z
FI0009900559,5695730.57472511,2004-12-31T00:00:00Z
FI0009900559,4863898.45960762,2005-12-31T00:00:00Z
FI0009900559,6141381.08496853,2006-12-31T00:00:00Z
FI0009900559,6516886.71675542,2007-12-31T00:00:00Z
FI0009900559,6267734.58576201,2008-12-31T00:00:00Z
FI0009900559,6896008.70411728,2009-12-31T00:00:00Z
FI0009900559,7551274.16226339,2010-12-31T00:00:00Z
FI0009900559,7470814.2394822,2011-12-31T00:00:00Z
FI0009900559,7591095.36626557,2012-12-31T00:00:00Z
FI0009900559,8862810.14102317,2013-12-31T00:00:00Z
FI0009900559,9407850.96473719,2014-12-31T00:00:00Z
FI0009900559,31771901.5214865,2015-12-31T00:00:00Z
FI0009900559,45825134.5668629,2016-12-31T00:00:00Z
FI0009900559,90759467.8566716,2017-12-31T00:00:00Z
FI0009900559,106266629.966052,2018-12-31T00:00:00Z
FI0009900559,146483420.397731,2019-12-31T00:00:00Z
FI0009900559,85123351.2457255,2020-12-31T00:00:00Z
FI0009900559,71582202.214492,2021-12-31T00:00:00Z
FI0009900559,59141695.2054795,2022-12-31T00:00:00Z
FI0009901110,,
FI0009013296,5639523899.48989,2002-12-31T00:00:00Z
FI0009013296,4685789082.85401,2003-12-31T00:00:00Z
FI0009013296,,2004-12-31T00:00:00Z
FI0009013296,4533560662.57,2005-12-31T00:00:00Z
FI0009013296,5727029202.57057,2006-12-31T00:00:00Z
FI0009013296,7106280545.62696,2007-12-31T00:00:00Z
FI0009013296,6597615353.4337,2008-12-31T00:00:00Z
FI0009013296,8160109946.74455,2009-12-31T00:00:00Z
FI0009013296,8914453882.68343,2010-12-31T00:00:00Z
FI0009013296,9416181229.77346,2011-12-31T00:00:00Z
FI0009013296,9760924635.84547,2012-12-31T00:00:00Z
FI0009013296,9680567391.48363,2013-12-31T00:00:00Z
FI0009013296,7855803544.4263,2014-12-31T00:00:00Z
FI0009013296,7377200508.24817,2015-12-31T00:00:00Z
FI0009013296,7824852817.49369,2016-12-31T00:00:00Z
FI0009013296,9334101078.44196,2017-12-31T00:00:00Z
FI0009013296,9416001468.02459,2018-12-31T00:00:00Z
FI0009013296,10977961123.6912,2019-12-31T00:00:00Z
FI0009013296,11987054225.6961,2020-12-31T00:00:00Z
FI0009013296,14115681058.5908,2021-12-31T00:00:00Z
FI0009013296,15964255136.9863,2022-12-31T00:00:00Z
FI0009013312,26387052.0813653,2002-12-31T00:00:00Z
FI0009013312,27406139.4786855,2003-12-31T00:00:00Z
FI0009013312,75535881.3400762,2004-12-31T00:00:00Z
FI0009013312,73827537.6218047,2005-12-31T00:00:00Z
FI0009013312,103904672.675209,2006-12-31T00:00:00Z
FI0009013312,236438835.801298,2007-12-31T00:00:00Z
FI0009013312,204963587.313568,2008-12-31T00:00:00Z
FI0009013312,195121113.210789,2009-12-31T00:00:00Z
FI0009013312,191159119.791318,2010-12-31T00:00:00Z
FI0009013312,187845954.692557,2011-12-31T00:00:00Z
FI0009013312,195157800.295546,2012-12-31T00:00:00Z
FI0009013312,191700799.956016,2013-12-31T00:00:00Z
FI0009013312,151016754.370048,2014-12-31T00:00:00Z
FI0009013312,151016754.370048,2014-12-31T00:00:00Z
FI0009013312,128428231.665599,2015-12-31T00:00:00Z
FI0009013312,128428231.665599,2015-12-31T00:00:00Z
FI0009013312,123481917.577796,2016-12-31T00:00:00Z
FI0009013312,123481917.577796,2016-12-31T00:00:00Z
FI0009013312,,2017-09-30T00:00:00Z
FI0009013312,,2018-09-30T00:00:00Z
FI0009013312,69883391.4559721,2019-09-30T00:00:00Z
FI0009013312,77561255.6978638,2020-09-30T00:00:00Z
FI0009013312,74754481.8640849,2021-09-30T00:00:00Z
FI0009013429,1107017654.34431,2002-12-31T00:00:00Z
FI0009013429,1412910777.44075,2003-12-31T00:00:00Z
FI0009013429,2100817549.52072,2004-12-31T00:00:00Z
FI0009013429,2108123468.19167,2005-12-31T00:00:00Z
FI0009013429,2623348860.53232,2006-12-31T00:00:00Z
FI0009013429,3767743817.92983,2007-12-31T00:00:00Z
FI0009013429,4247774003.71815,2008-12-31T00:00:00Z
FI0009013429,3847277100.15461,2009-12-31T00:00:00Z
FI0009013429,3900742425.25584,2010-12-31T00:00:00Z
FI0009013429,4038705501.61812,2011-12-31T00:00:00Z
FI0009013429,4351646611.77961,2012-12-31T00:00:00Z
FI0009013429,4584902548.3135,2013-12-31T00:00:00Z
FI0009013429,4418193915.1999,2014-12-31T00:00:00Z
FI0009013429,3877781518.44572,2015-12-31T00:00:00Z
FI0009013429,3927985702.27082,2016-12-31T00:00:00Z
FI0009013429,4281738462.83034,2017-12-31T00:00:00Z
FI0009013429,4225043581.98,2018-12-31T00:00:00Z
FI0009013429,4738918906.79999,2019-12-31T00:00:00Z
FI0009013429,4748412310.69858,2020-12-31T00:00:00Z
FI0009013429,4578246140.55431,2021-12-31T00:00:00Z
FI0009013429,4483411815.06849,2022-12-31T00:00:00Z
FI0009013114,424250057.728236,2002-12-31T00:00:00Z
FI0009013114,424275987.061533,2003-12-31T00:00:00Z
FI0009013114,481039087.815394,2004-12-31T00:00:00Z
FI0009013114,288423969.026392,2005-12-31T00:00:00Z
FI0009013114,263522518.837176,2006-12-31T00:00:00Z
FI0009013114,264497775.184186,2007-12-31T00:00:00Z
FI0009013114,233292797.137306,2008-12-31T00:00:00Z
FI0009013114,221038767.680238,2009-12-31T00:00:00Z
FI0009013114,246806233.696743,2010-12-31T00:00:00Z
FI0009013114,256310679.61165,2011-12-31T00:00:00Z
FI0009013114,323385053.831539,2012-12-31T00:00:00Z
FI0009013114,372075762.157407,2013-12-31T00:00:00Z
FI0009013114,309804633.157927,2014-12-31T00:00:00Z
FI0009013114,356533921.221533,2015-12-31T00:00:00Z
FI0009013114,343776282.590412,2016-12-31T00:00:00Z
FI0009013114,400427058.216672,2017-12-31T00:00:00Z
FI0009013114,396366639.141206,2018-12-31T00:00:00Z
FI0009013114,449409232.562832,2019-12-31T00:00:00Z
FI0009013114,407791890.571568,2020-12-31T00:00:00Z
FI0009013114,589318600.368324,2021-12-31T00:00:00Z
FI0009013114,529965753.424658,2022-12-31T00:00:00Z
FI0009013924,157515896.796236,2004-12-31T00:00:00Z
FI0009013924,175288601.569993,2005-12-31T00:00:00Z
FI0009013924,230254285.374962,2006-12-31T00:00:00Z
FI0009013924,265643008.24276,2007-12-31T00:00:00Z
FI0009013924,250461972.854727,2008-12-31T00:00:00Z
FI0009013924,231499455.99267,2009-12-31T00:00:00Z
FI0009013924,265638418.834861,2010-12-31T00:00:00Z
FI0009013924,,2011-12-01T00:00:00Z
FI0009013924,,2012-12-01T00:00:00Z
FI0009013924,216653304.162307,2013-12-01T00:00:00Z
FI0009013924,248939512.961508,2014-12-01T00:00:00Z
FI0009013924,181990113.219582,2015-12-01T00:00:00Z
FI0009013924,230546380.401872,2018-12-31T00:00:00Z
FI0009013924,235616438.356164,2019-12-31T00:00:00Z
FI0009013924,316468001.954079,2020-12-31T00:00:00Z
FI0009014351,876798134.414361,2004-12-31T00:00:00Z
FI0009014351,727216756.059153,2005-12-31T00:00:00Z
FI0009014351,,2006-12-31T00:00:00Z
FI0009014351,941571230.578452,2007-12-31T00:00:00Z
FI0009014351,1105100571.70014,2008-12-31T00:00:00Z
FI0009014351,1321508331.90174,2009-12-31T00:00:00Z
FI0009014351,1595344792.99044,2010-12-31T00:00:00Z
FI0009014351,1648284789.64401,2011-12-31T00:00:00Z
FI0009014351,1736594891.2814,2012-12-31T00:00:00Z
FI0009014351,2061879759.1885,2013-12-31T00:00:00Z
FI0009014351,1057279380.63267,2014-12-31T00:00:00Z
FI0009014351,1028333749.63347,2015-12-31T00:00:00Z
FI0009014351,972876366.694702,2016-12-31T00:00:00Z
FI0009014351,1106512637.80425,2017-12-31T00:00:00Z
FI0009014351,1059959629.32379,2018-12-31T00:00:00Z
FI0009014351,1155303454.92456,2019-12-31T00:00:00Z
FI0009014351,1423546653.63947,2020-12-31T00:00:00Z
FI0009014351,1242752881.79524,2021-12-31T00:00:00Z
FI0009014351,1028360445.20548,2022-12-31T00:00:00Z
FI0009012413,101006006.20958,2004-12-31T00:00:00Z
FI0009012413,99250523.9228501,2005-12-31T00:00:00Z
FI0009012413,160490096.462174,2006-12-31T00:00:00Z
FI0009012413,433140272.81348,2007-12-31T00:00:00Z
FI0009012413,405798073.831789,2008-12-31T00:00:00Z
FI0009012413,,2009-12-01T00:00:00Z
FI0009012413,,2010-12-01T00:00:00Z
FI0009012413,,2011-12-01T00:00:00Z
FI0009012413,,2012-12-01T00:00:00Z
FI0009012413,637006889.616655,2013-12-01T00:00:00Z
FI0009012413,505346700.083542,2014-12-01T00:00:00Z
FI0009012413,447002604.581938,2015-12-01T00:00:00Z
FI0009012413,1107663547.11441,2018-12-31T00:00:00Z
FI0009012413,1117353092.84129,2019-12-31T00:00:00Z
FI0009012413,1153398876.40449,2020-12-31T00:00:00Z
FI0009012413,1287085919.55983,2021-12-31T00:00:00Z
FI0009015291,,2005-12-31T00:00:00Z
FI0009015291,102199759.834259,2006-12-31T00:00:00Z
FI0009015291,113364942.738347,2007-12-31T00:00:00Z
FI0009015291,147110048.783215,2008-12-31T00:00:00Z
FI0009015291,243287235.870125,2009-12-31T00:00:00Z
FI0009015291,211934987.626246,2010-12-31T00:00:00Z
FI0009015291,151627184.466019,2011-12-31T00:00:00Z
FI0009015291,151322039.265358,2012-12-31T00:00:00Z
FI0009015291,168895181.020975,2013-12-31T00:00:00Z
FI0009015291,319478618.520535,2014-12-31T00:00:00Z
FI0009015291,310572213.594553,2015-12-31T00:00:00Z
FI0009015291,141057611.438183,2016-12-31T00:00:00Z
FI0009015291,130379913.868596,2017-12-31T00:00:00Z
FI0009015291,57496100.5596844,2018-12-31T00:00:00Z
FI0009015291,22144250.3867453,2019-12-31T00:00:00Z
FI4000523675,,
FI0009014716,,2004-12-31T00:00:00Z
FI0009014716,5013083.271173,2005-12-31T00:00:00Z
FI0009014716,52453712.6720418,2006-12-31T00:00:00Z
FI0009014716,510685796.192282,2007-12-31T00:00:00Z
FI0009014716,1221612781.48195,2008-12-31T00:00:00Z
FI0009014716,1258330470.13686,2009-12-31T00:00:00Z
FI0009014716,1624604374.28935,2010-12-31T00:00:00Z
FI0009014716,1497365695.79288,2011-12-31T00:00:00Z
FI0009014716,1663484272.74646,2012-12-31T00:00:00Z
FI0009014716,660812087.307914,2013-12-31T00:00:00Z
FI0009014716,13624775.90274,2014-12-31T00:00:00Z
FI0009014716,10538036.0769323,2015-12-31T00:00:00Z
FI0009014716,4301129.10008411,2016-12-31T00:00:00Z
FI0009014716,799968.810354962,2017-12-31T00:00:00Z
FI4000508023,,
FI0009012793,828962.950431399,2001-12-31T00:00:00Z
FI0009012793,1236433.86443311,2002-12-31T00:00:00Z
FI0009012793,1171761.92214265,2003-12-31T00:00:00Z
FI0009012793,1907615.54835473,2004-12-31T00:00:00Z
FI0009012793,1161510.31861613,2005-12-31T00:00:00Z
FI0009012793,2592998.24494266,2006-12-31T00:00:00Z
FI0009012793,3566999.78116566,2007-12-31T00:00:00Z
FI0009012793,4992941.11069177,2008-12-31T00:00:00Z
FI0009012793,5796541.25866117,2009-12-31T00:00:00Z
FI0009012793,5277238.98067019,2010-12-31T00:00:00Z
FI0009012793,4838834.95145631,2011-12-31T00:00:00Z
FI0009012793,7842516.36056576,2012-12-31T00:00:00Z
FI0009012793,20581686.2303104,2013-12-31T00:00:00Z
FI0009012793,19822173.8341499,2014-12-31T00:00:00Z
FI0009012793,15569987.2937957,2015-12-31T00:00:00Z
FI0009012793,12911059.7140454,2016-12-31T00:00:00Z
FI0009012793,15252936.0252396,2017-12-31T00:00:00Z
FI0009012793,15870722.0845949,2018-12-31T00:00:00Z
FI0009012793,16937201.5335291,2019-12-31T00:00:00Z
FI0009012793,16201758.6712262,2020-12-31T00:00:00Z
FI0009012793,12042152.6498875,2021-12-31T00:00:00Z
FI4000058870,7281508557.554,2006-12-31T00:00:00Z
FI4000058870,11602305055.0733,2007-12-31T00:00:00Z
FI4000058870,13335112732.559,2008-12-31T00:00:00Z
FI4000058870,15111720494.7604,2009-12-31T00:00:00Z
FI4000058870,14740355829.0415,2010-12-31T00:00:00Z
FI4000058870,14312055663.4304,2011-12-31T00:00:00Z
FI4000058870,14830311906.2698,2012-12-31T00:00:00Z
FI4000058870,15028460290.8431,2013-12-31T00:00:00Z
FI4000058870,12951899836.6903,2014-12-31T00:00:00Z
FI4000058870,10731359346.6622,2015-12-31T00:00:00Z
FI4000058870,9972642977.29184,2016-12-31T00:00:00Z
FI4000058870,11456196542.7478,2017-12-31T00:00:00Z
FI4000058870,10627200889.9899,2018-12-31T00:00:00Z
FI4000058870,10870454902.1366,2019-12-31T00:00:00Z
FI4000058870,12912515876.893,2020-12-31T00:00:00Z
FI4000058870,13247551326.6489,2021-12-31T00:00:00Z
FI4000058870,13263350813.3562,2022-12-31T00:00:00Z
FI4000008719,684834780.071486,2007-12-31T00:00:00Z
FI4000008719,597942438.601641,2008-12-31T00:00:00Z
FI4000008719,577090133.424956,2009-12-31T00:00:00Z
FI4000008719,618418834.860545,2010-12-31T00:00:00Z
FI4000008719,564431067.961165,2011-12-31T00:00:00Z
FI4000008719,571759552.459363,2012-12-31T00:00:00Z
FI4000008719,570853836.215191,2013-12-31T00:00:00Z
FI4000008719,471552652.271215,2014-12-31T00:00:00Z
FI4000008719,414245066.843323,2015-12-31T00:00:00Z
FI4000008719,431389823.380993,2016-12-31T00:00:00Z
FI4000008719,513111646.933218,2017-12-31T00:00:00Z
FI4000008719,458740480.778053,2018-12-31T00:00:00Z
FI4000008719,489945743.55985,2019-12-31T00:00:00Z
FI4000008719,539338055.691256,2020-12-31T00:00:00Z
FI0009015713,15741367.6371022,2007-06-30T00:00:00Z
FI0009015713,30027413.6627174,2008-06-30T00:00:00Z
FI0009015713,28623399.8961564,2009-06-30T00:00:00Z
FI0009015713,25689235.2487797,2010-06-30T00:00:00Z
FI0009015713,27962947.8142314,2011-06-30T00:00:00Z
FI0009015713,17297905.089809,2012-06-30T00:00:00Z
FI0009015713,12076523.3492898,2013-06-30T00:00:00Z
FI0009015713,9793324.32469435,2014-06-30T00:00:00Z
FI0009015713,6446045.40848709,2015-06-30T00:00:00Z
FI0009015713,8489309.93359835,2016-06-30T00:00:00Z
FI0009015713,,2017-12-31T00:00:00Z
FI0009015713,20910897.9264153,2018-12-31T00:00:00Z
FI0009015713,32689939.174495,2019-12-31T00:00:00Z
FI0009015713,40112359.5505618,2020-12-31T00:00:00Z
FI4000029905,268657133.671601,2008-12-31T00:00:00Z
FI4000029905,287321766.019584,2009-12-31T00:00:00Z
FI4000029905,333221858.069694,2010-12-31T00:00:00Z
FI4000029905,167456310.679612,2011-12-31T00:00:00Z
FI4000029905,171581433.396665,2012-12-31T00:00:00Z
FI4000029905,172613189.652803,2013-12-31T00:00:00Z
FI4000029905,162112139.357648,2014-12-31T00:00:00Z
FI4000029905,327767943.441101,2015-12-31T00:00:00Z
FI4000029905,280454163.162321,2016-12-31T00:00:00Z
FI4000029905,367779897.074171,2017-12-31T00:00:00Z
FI4000029905,348427608.037435,2018-12-31T00:00:00Z
FI4000029905,381140282.043809,2019-12-31T00:00:00Z
FI4000029905,414253786.028334,2020-12-31T00:00:00Z
FI4000029905,538633108.246368,2021-12-31T00:00:00Z
FI4000029905,562386558.219178,2022-12-31T00:00:00Z
FI0009015580,,2006-12-31T00:00:00Z
FI0009015580,5074038.95251295,2007-12-31T00:00:00Z
FI0009015580,3906850.61712864,2008-12-31T00:00:00Z
FI0009015580,3626238.33247437,2009-12-31T00:00:00Z
FI0009015580,2948077.05170223,2010-12-31T00:00:00Z
FI0009015580,12301761.8122977,2011-12-31T00:00:00Z
FI0009015580,9243354.17986067,2012-12-31T00:00:00Z
FI0009015580,9116064.4500646,2013-12-31T00:00:00Z
FI0009015580,7721526.64368233,2014-12-31T00:00:00Z
FI0009015580,10078083.4265484,2015-12-31T00:00:00Z
FI0009015580,9745584.52481077,2016-12-31T00:00:00Z
FI0009015580,13205215.8683317,2017-12-31T00:00:00Z
FI0009015580,18993715.0197266,2018-12-31T00:00:00Z
FI0009015580,20467233.1457525,2019-12-31T00:00:00Z
FI0009015580,29231802.6380068,2020-12-31T00:00:00Z
FI0009015580,25129027.1241161,2021-12-31T00:00:00Z
FI4000043435,2743867.03315582,2009-12-31T00:00:00Z
FI4000043435,4899181.32566384,2010-12-31T00:00:00Z
FI4000043435,6394050.87378641,2011-12-31T00:00:00Z
FI4000043435,8007117.80926747,2012-12-31T00:00:00Z
FI4000043435,11714943.5220057,2013-12-31T00:00:00Z
FI4000043435,27277566.0799613,2014-12-31T00:00:00Z
FI4000043435,25865270.7941921,2015-12-31T00:00:00Z
FI4000043435,32165685.449958,2016-12-31T00:00:00Z
FI4000043435,40562133.3717206,2017-12-31T00:00:00Z
FI4000043435,55932883.7508028,2018-12-31T00:00:00Z
FI4000043435,62652736.3630249,2019-12-31T00:00:00Z
FI4000043435,74942598.9252565,2020-12-31T00:00:00Z
FI4000043435,92626696.6782621,2021-12-31T00:00:00Z
FI4000043435,113509203.767123,2022-12-31T00:00:00Z
FI4000062195,12969364.2996622,
FI4000062195,39072765.7585837,
FI4000062195,184991229.661888,
FI4000062195,235405784.037967,
FI4000062195,224203111.858705,
FI4000062195,275095068.437279,
FI4000062195,272971144.141664,
FI4000062195,302333923.727104,
FI4000062195,327123839.76551,
FI4000062195,362325216.560944,
FI4000062195,321885702.054795,
FI4000048418,710751438.194877,2010-12-31T00:00:00Z
FI4000048418,865372168.28479,2011-12-31T00:00:00Z
FI4000048418,895872915.347266,2012-12-31T00:00:00Z
FI4000048418,1634824202.10573,2013-12-31T00:00:00Z
FI4000048418,1426843283.13071,2014-12-31T00:00:00Z
FI4000048418,1274312833.26636,2015-12-31T00:00:00Z
FI4000048418,1247371740.95879,2016-12-31T00:00:00Z
FI4000048418,2875205431.79664,2017-12-31T00:00:00Z
FI4000048418,3710088081.47536,2018-12-31T00:00:00Z
FI4000048418,3588547855.52541,2019-12-31T00:00:00Z
FI4000048418,3814606741.57303,2020-12-31T00:00:00Z
FI4000062781,1719617416.89519,2010-12-31T00:00:00Z
FI4000062781,1827831715.21036,2011-12-31T00:00:00Z
FI4000062781,1766677221.87038,2012-12-31T00:00:00Z
FI4000062781,1751518816.83481,2013-12-31T00:00:00Z
FI4000062781,1372406701.74802,2014-12-31T00:00:00Z
FI4000062781,1258348627.83853,2015-12-31T00:00:00Z
FI4000062781,1245058873.00252,2016-12-31T00:00:00Z
FI4000062781,1311404613.66826,2017-12-31T00:00:00Z
FI4000062781,1174993118.63474,2018-12-31T00:00:00Z
FI4000062781,1436450462.97334,2019-12-31T00:00:00Z
FI4000062781,1578407425.50073,2020-12-31T00:00:00Z
FI4000062781,1500579769.45638,2021-12-31T00:00:00Z
FI4000062781,1524721746.57534,2022-12-31T00:00:00Z
FI4000349113,26785760.5177994,2011-12-31T00:00:00Z
FI4000349113,42780240.6586447,2012-12-31T00:00:00Z
FI4000349113,121678533.139071,2013-12-31T00:00:00Z
FI4000349113,165400108.873163,2014-12-31T00:00:00Z
FI4000349113,216456163.595096,2015-12-31T00:00:00Z
FI4000349113,227187762.825904,2016-12-31T00:00:00Z
FI4000349113,244194527.416898,2017-12-31T00:00:00Z
FI4000349113,210151160.656941,2018-12-31T00:00:00Z
FI4000349113,179251395.646033,2019-12-31T00:00:00Z
FI4000349113,141965070.835369,2020-12-31T00:00:00Z
FI4000349113,67465839.0741878,2021-12-31T00:00:00Z
FI4000349113,67711900.6849315,2022-12-31T00:00:00Z
FI4000064332,18540216.5435492,2009-12-31T00:00:00Z
FI4000064332,30651461.4407063,2010-12-31T00:00:00Z
FI4000064332,40018252.4271845,2011-12-31T00:00:00Z
FI4000064332,51795967.9121807,2012-12-31T00:00:00Z
FI4000064332,67034389.8617258,2013-12-31T00:00:00Z
FI4000064332,101837537.047118,2014-12-31T00:00:00Z
FI4000064332,98369479.0456229,2015-12-31T00:00:00Z
FI4000064332,102676619.007569,2016-12-31T00:00:00Z
FI4000064332,159619606.290712,2017-12-31T00:00:00Z
FI4000064332,350574135.241765,2018-12-31T00:00:00Z
FI4000064332,527832208.595834,2019-12-31T00:00:00Z
FI4000064332,547511968.734734,2020-12-31T00:00:00Z
FI4000064332,522082850.19212,2021-12-31T00:00:00Z
FI4000064332,485017123.287671,2022-12-31T00:00:00Z
FI4000049812,50400299.0569193,2010-12-31T00:00:00Z
FI4000049812,53847248.8932039,2011-12-31T00:00:00Z
FI4000049812,62488829.9424741,2012-12-31T00:00:00Z
FI4000049812,78413249.9931275,2013-12-31T00:00:00Z
FI4000049812,93663095.0220771,2014-12-31T00:00:00Z
FI4000049812,88319413.6792607,2015-12-31T00:00:00Z
FI4000049812,107115389.707738,2016-12-31T00:00:00Z
FI4000049812,178678278.811435,2017-12-31T00:00:00Z
FI4000049812,192381181.759794,2018-12-31T00:00:00Z
FI4000049812,179565275.878304,2019-12-31T00:00:00Z
FI4000049812,212123839.765511,2020-12-31T00:00:00Z
FI4000049812,195895004.888252,2021-12-31T00:00:00Z
FI4000049812,184281892.123288,2022-12-31T00:00:00Z
FI4000087861,867486.097087379,2011-12-31T00:00:00Z
FI4000087861,2917740.38157061,2012-12-31T00:00:00Z
FI4000087861,3629844.14602634,2013-12-31T00:00:00Z
FI4000087861,35680111.4982157,2014-12-31T00:00:00Z
FI4000087861,15300254.3738665,2015-12-31T00:00:00Z
FI4000087861,10729067.9142136,2016-12-31T00:00:00Z
FI4000087861,13882472.9309869,2017-12-31T00:00:00Z
FI4000087861,8197458.43655381,2018-12-31T00:00:00Z
FI4000087861,12410128.9150954,2019-12-31T00:00:00Z
FI4000087861,20054085.4543234,2020-12-31T00:00:00Z
FI4000087861,8823571.35711525,2021-12-31T00:00:00Z
FI4000087861,6669665.04708904,2022-12-31T00:00:00Z
FI4000506811,,
FI4000081427,8939906.66666667,
FI4000081427,8962464.69284357,
FI4000081427,10995544.7260632,
FI4000081427,24512473.3442207,
